Timestamp,Building_ID,Floor,Room_ID,Room_Type,Room_Capacity,Occupancy_Count,Temperature_C,Humidity_Percent,Working_Hours,Day_of_Week,Hour,Minute,Day,Month,Day_of_Week_Num,Is_Weekend,Available_Capacity,Utilization_Percent,Occupancy_Ratio,Occupancy_Status,Overcrowding_Flag,Peak_Hour,Occupancy_Load_Category
2026-01-12 06:15:00,BLDG_B,1,B101,Office,8,1,22.35,51.81,0,Monday,6,15,12,1,0,0,7,12.5,0.125,Low,0,0,Low Load
2026-01-12 06:30:00,BLDG_B,1,B102,Office,15,1,23.43,51.96,0,Monday,6,30,12,1,0,0,14,6.67,0.067,Low,0,0,Low Load
2026-01-12 06:45:00,BLDG_B,1,B103,Meeting Room,18,2,23.88,64.04,0,Monday,6,45,12,1,0,0,16,11.11,0.111,Low,0,0,Low Load
2026-01-12 07:00:00,BLDG_B,2,B201,Training Room,35,7,21.66,55.1,0,Monday,7,0,12,1,0,0,28,20.0,0.2,Low,0,0,Low Load
2026-01-12 07:15:00,BLDG_B,2,B202,Conference,25,1,22.58,50.46,0,Monday,7,15,12,1,0,0,24,4.0,0.04,Low,0,0,Low Load
2026-01-12 07:30:00,BLDG_C,1,C101,Office,10,0,22.81,49.62,0,Monday,7,30,12,1,0,0,10,0.0,0.0,Low,0,0,Low Load
2026-01-12 07:45:00,BLDG_C,1,C102,Office,14,1,21.75,47.3,0,Monday,7,45,12,1,0,0,13,7.14,0.071,Low,0,0,Low Load
2026-01-12 08:00:00,BLDG_C,1,C103,Meeting Room,20,5,24.5,70.3,1,Monday,8,0,12,1,0,0,15,25.0,0.25,Low,0,0,Low Load
2026-01-12 08:15:00,BLDG_C,2,C201,Lab,30,7,22.51,45.99,1,Monday,8,15,12,1,0,0,23,23.33,0.233,Low,0,0,Low Load
2026-01-12 08:30:00,BLDG_C,2,C202,Training Room,40,14,22.55,54.73,1,Monday,8,30,12,1,0,0,26,35.0,0.35,Low,0,0,Low Load
2026-01-12 08:45:00,BLDG_A,1,A101,Office,10,2,23.43,63.61,1,Monday,8,45,12,1,0,0,8,20.0,0.2,Low,0,0,Low Load
2026-01-12 09:00:00,BLDG_A,1,A102,Office,12,6,24.93,58.45,1,Monday,9,0,12,1,0,0,6,50.0,0.5,Normal,0,1,Moderate Load
2026-01-12 09:15:00,BLDG_A,1,A103,Meeting Room,20,9,22.91,54.62,1,Monday,9,15,12,1,0,0,11,45.0,0.45,Low,0,1,Low Load
2026-01-12 09:30:00,BLDG_A,2,A201,Lab,30,18,23.7,59.73,1,Monday,9,30,12,1,0,0,12,60.0,0.6,Normal,0,1,Moderate Load
2026-01-12 09:45:00,BLDG_A,2,A202,Conference,25,5,22.38,57.32,1,Monday,9,45,12,1,0,0,20,20.0,0.2,Low,0,1,Low Load
2026-01-12 10:00:00,BLDG_B,1,B101,Office,8,5,24.46,38.36,1,Monday,10,0,12,1,0,0,3,62.5,0.625,Normal,0,1,Moderate Load
2026-01-12 10:15:00,BLDG_B,1,B102,Office,15,8,23.57,58.34,1,Monday,10,15,12,1,0,0,7,53.33,0.533,Normal,0,1,Moderate Load
2026-01-12 10:30:00,BLDG_B,1,B103,Meeting Room,18,11,23.54,42.08,1,Monday,10,30,12,1,0,0,7,61.11,0.611,Normal,0,1,Moderate Load
2026-01-12 10:45:00,BLDG_B,2,B201,Training Room,35,33,24.56,61.36,1,Monday,10,45,12,1,0,0,2,94.29,0.943,Critical,0,1,High Load
2026-01-12 11:00:00,BLDG_B,2,B202,Conference,25,12,22.27,68.2,1,Monday,11,0,12,1,0,0,13,48.0,0.48,Low,0,1,Low Load
2026-01-12 11:15:00,BLDG_C,1,C101,Office,10,5,25.28,55.09,1,Monday,11,15,12,1,0,0,5,50.0,0.5,Normal,0,1,Moderate Load
2026-01-12 11:30:00,BLDG_C,1,C102,Office,14,10,24.35,57.54,1,Monday,11,30,12,1,0,0,4,71.43,0.714,Normal,0,1,Moderate Load
2026-01-12 11:45:00,BLDG_C,1,C103,Meeting Room,20,12,24.97,43.94,1,Monday,11,45,12,1,0,0,8,60.0,0.6,Normal,0,1,Moderate Load
2026-01-12 12:00:00,BLDG_C,2,C201,Lab,30,11,25.24,52.01,1,Monday,12,0,12,1,0,0,19,36.67,0.367,Low,0,0,Low Load
2026-01-12 12:15:00,BLDG_C,2,C202,Training Room,40,15,26.89,49.75,1,Monday,12,15,12,1,0,0,25,37.5,0.375,Low,0,0,Low Load
2026-01-12 12:30:00,BLDG_A,1,A101,Office,10,9,22.73,35.66,1,Monday,12,30,12,1,0,0,1,90.0,0.9,Critical,0,0,High Load
2026-01-12 12:45:00,BLDG_A,1,A102,Office,12,4,23.21,68.55,1,Monday,12,45,12,1,0,0,8,33.33,0.333,Low,0,0,Low Load
2026-01-12 13:00:00,BLDG_A,1,A103,Meeting Room,20,7,24.11,60.78,1,Monday,13,0,12,1,0,0,13,35.0,0.35,Low,0,0,Low Load
2026-01-12 13:15:00,BLDG_A,2,A201,Lab,30,10,23.87,58.47,1,Monday,13,15,12,1,0,0,20,33.33,0.333,Low,0,0,Low Load
2026-01-12 13:30:00,BLDG_A,2,A202,Conference,25,8,24.29,70.64,1,Monday,13,30,12,1,0,0,17,32.0,0.32,Low,0,0,Low Load
2026-01-12 13:45:00,BLDG_B,1,B101,Office,8,3,25.31,62.98,1,Monday,13,45,12,1,0,0,5,37.5,0.375,Low,0,0,Low Load
2026-01-12 14:00:00,BLDG_B,1,B102,Office,15,8,24.42,39.46,1,Monday,14,0,12,1,0,0,7,53.33,0.533,Normal,0,1,Moderate Load
2026-01-12 14:15:00,BLDG_B,1,B103,Meeting Room,18,11,25.0,48.69,1,Monday,14,15,12,1,0,0,7,61.11,0.611,Normal,0,1,Moderate Load
2026-01-12 14:30:00,BLDG_B,2,B201,Training Room,35,8,23.76,51.56,1,Monday,14,30,12,1,0,0,27,22.86,0.229,Low,0,1,Low Load
2026-01-12 14:45:00,BLDG_B,2,B202,Conference,25,11,24.8,62.35,1,Monday,14,45,12,1,0,0,14,44.0,0.44,Low,0,1,Low Load
2026-01-12 15:00:00,BLDG_C,1,C101,Office,10,6,23.57,40.62,1,Monday,15,0,12,1,0,0,4,60.0,0.6,Normal,0,1,Moderate Load
2026-01-12 15:15:00,BLDG_C,1,C102,Office,14,7,22.64,53.77,1,Monday,15,15,12,1,0,0,7,50.0,0.5,Normal,0,1,Moderate Load
2026-01-12 15:30:00,BLDG_C,1,C103,Meeting Room,20,8,24.7,59.56,1,Monday,15,30,12,1,0,0,12,40.0,0.4,Low,0,1,Low Load
2026-01-12 15:45:00,BLDG_C,2,C201,Lab,30,16,24.04,46.7,1,Monday,15,45,12,1,0,0,14,53.33,0.533,Normal,0,1,Moderate Load
2026-01-12 16:00:00,BLDG_C,2,C202,Training Room,40,7,24.19,63.46,1,Monday,16,0,12,1,0,0,33,17.5,0.175,Low,0,1,Low Load
2026-01-12 16:15:00,BLDG_A,1,A101,Office,10,7,22.6,52.53,1,Monday,16,15,12,1,0,0,3,70.0,0.7,Normal,0,1,Moderate Load
2026-01-12 16:30:00,BLDG_A,1,A102,Office,12,7,25.58,62.84,1,Monday,16,30,12,1,0,0,5,58.33,0.583,Normal,0,1,Moderate Load
2026-01-12 16:45:00,BLDG_A,1,A103,Meeting Room,20,9,24.75,47.3,1,Monday,16,45,12,1,0,0,11,45.0,0.45,Low,0,1,Low Load
2026-01-12 17:00:00,BLDG_A,2,A201,Lab,30,6,25.71,52.52,1,Monday,17,0,12,1,0,0,24,20.0,0.2,Low,0,0,Low Load
2026-01-12 17:15:00,BLDG_A,2,A202,Conference,25,0,22.96,55.3,1,Monday,17,15,12,1,0,0,25,0.0,0.0,Low,0,0,Low Load
2026-01-12 17:30:00,BLDG_B,1,B101,Office,8,2,24.75,44.27,1,Monday,17,30,12,1,0,0,6,25.0,0.25,Low,0,0,Low Load
2026-01-12 17:45:00,BLDG_B,1,B102,Office,15,3,23.06,43.74,1,Monday,17,45,12,1,0,0,12,20.0,0.2,Low,0,0,Low Load
2026-01-12 18:00:00,BLDG_B,1,B103,Meeting Room,18,2,24.05,54.69,0,Monday,18,0,12,1,0,0,16,11.11,0.111,Low,0,0,Low Load
2026-01-12 18:15:00,BLDG_B,2,B201,Training Room,35,0,23.55,43.38,0,Monday,18,15,12,1,0,0,35,0.0,0.0,Low,0,0,Low Load
2026-01-12 18:30:00,BLDG_B,2,B202,Conference,25,2,21.64,46.88,0,Monday,18,30,12,1,0,0,23,8.0,0.08,Low,0,0,Low Load
2026-01-12 18:45:00,BLDG_C,1,C101,Office,10,0,22.48,50.49,0,Monday,18,45,12,1,0,0,10,0.0,0.0,Low,0,0,Low Load
2026-01-12 19:00:00,BLDG_C,1,C102,Office,14,1,22.16,61.86,0,Monday,19,0,12,1,0,0,13,7.14,0.071,Low,0,0,Low Load
2026-01-12 19:15:00,BLDG_C,1,C103,Meeting Room,20,1,21.86,48.94,0,Monday,19,15,12,1,0,0,19,5.0,0.05,Low,0,0,Low Load
2026-01-12 19:30:00,BLDG_C,2,C201,Lab,30,0,23.05,52.52,0,Monday,19,30,12,1,0,0,30,0.0,0.0,Low,0,0,Low Load
2026-01-12 19:45:00,BLDG_C,2,C202,Training Room,40,0,22.06,48.69,0,Monday,19,45,12,1,0,0,40,0.0,0.0,Low,0,0,Low Load
2026-01-12 20:00:00,BLDG_A,1,A101,Office,10,2,20.66,44.91,0,Monday,20,0,12,1,0,0,8,20.0,0.2,Low,0,0,Low Load
2026-01-12 20:15:00,BLDG_A,1,A102,Office,12,2,24.33,49.79,0,Monday,20,15,12,1,0,0,10,16.67,0.167,Low,0,0,Low Load
2026-01-12 20:30:00,BLDG_A,1,A103,Meeting Room,20,0,23.44,38.71,0,Monday,20,30,12,1,0,0,20,0.0,0.0,Low,0,0,Low Load
2026-01-12 20:45:00,BLDG_A,2,A201,Lab,30,0,22.36,65.85,0,Monday,20,45,12,1,0,0,30,0.0,0.0,Low,0,0,Low Load
2026-01-12 21:00:00,BLDG_A,2,A202,Conference,25,0,22.82,62.94,0,Monday,21,0,12,1,0,0,25,0.0,0.0,Low,0,0,Low Load
2026-01-12 21:15:00,BLDG_B,1,B101,Office,8,2,22.01,54.88,0,Monday,21,15,12,1,0,0,6,25.0,0.25,Low,0,0,Low Load
2026-01-12 21:30:00,BLDG_B,1,B102,Office,15,3,20.87,62.19,0,Monday,21,30,12,1,0,0,12,20.0,0.2,Low,0,0,Low Load
2026-01-12 21:45:00,BLDG_B,1,B103,Meeting Room,18,0,22.82,53.3,0,Monday,21,45,12,1,0,0,18,0.0,0.0,Low,0,0,Low Load
2026-01-12 22:00:00,BLDG_B,2,B201,Training Room,35,0,21.52,56.93,0,Monday,22,0,12,1,0,0,35,0.0,0.0,Low,0,0,Low Load
2026-01-12 22:15:00,BLDG_B,2,B202,Conference,25,3,22.54,55.49,0,Monday,22,15,12,1,0,0,22,12.0,0.12,Low,0,0,Low Load
2026-01-12 22:30:00,BLDG_C,1,C101,Office,10,1,21.53,60.18,0,Monday,22,30,12,1,0,0,9,10.0,0.1,Low,0,0,Low Load
2026-01-12 22:45:00,BLDG_C,1,C102,Office,14,2,25.82,52.37,0,Monday,22,45,12,1,0,0,12,14.29,0.143,Low,0,0,Low Load
2026-01-12 23:00:00,BLDG_C,1,C103,Meeting Room,20,0,23.62,60.73,0,Monday,23,0,12,1,0,0,20,0.0,0.0,Low,0,0,Low Load
2026-01-12 23:15:00,BLDG_C,2,C201,Lab,30,0,22.22,58.79,0,Monday,23,15,12,1,0,0,30,0.0,0.0,Low,0,0,Low Load
2026-01-12 23:30:00,BLDG_C,2,C202,Training Room,40,0,22.21,55.63,0,Monday,23,30,12,1,0,0,40,0.0,0.0,Low,0,0,Low Load
2026-01-12 23:45:00,BLDG_A,1,A101,Office,10,1,21.97,42.1,0,Monday,23,45,12,1,0,0,9,10.0,0.1,Low,0,0,Low Load
2026-01-13 00:00:00,BLDG_A,1,A102,Office,12,0,21.19,45.81,0,Tuesday,0,0,13,1,1,0,12,0.0,0.0,Low,0,0,Low Load
2026-01-13 00:15:00,BLDG_A,1,A103,Meeting Room,20,0,21.27,50.08,0,Tuesday,0,15,13,1,1,0,20,0.0,0.0,Low,0,0,Low Load
2026-01-13 00:30:00,BLDG_A,2,A201,Lab,30,0,22.17,64.26,0,Tuesday,0,30,13,1,1,0,30,0.0,0.0,Low,0,0,Low Load
2026-01-13 00:45:00,BLDG_A,2,A202,Conference,25,2,22.72,51.77,0,Tuesday,0,45,13,1,1,0,23,8.0,0.08,Low,0,0,Low Load
2026-01-13 01:00:00,BLDG_B,1,B101,Office,8,0,23.09,59.09,0,Tuesday,1,0,13,1,1,0,8,0.0,0.0,Low,0,0,Low Load
2026-01-13 01:15:00,BLDG_B,1,B102,Office,15,0,22.74,40.78,0,Tuesday,1,15,13,1,1,0,15,0.0,0.0,Low,0,0,Low Load
2026-01-13 01:30:00,BLDG_B,1,B103,Meeting Room,18,1,23.61,53.04,0,Tuesday,1,30,13,1,1,0,17,5.56,0.056,Low,0,0,Low Load
2026-01-13 01:45:00,BLDG_B,2,B201,Training Room,35,7,21.64,56.52,0,Tuesday,1,45,13,1,1,0,28,20.0,0.2,Low,0,0,Low Load
2026-01-13 02:00:00,BLDG_B,2,B202,Conference,25,1,22.58,54.2,0,Tuesday,2,0,13,1,1,0,24,4.0,0.04,Low,0,0,Low Load
2026-01-13 02:15:00,BLDG_C,1,C101,Office,10,1,23.72,64.64,0,Tuesday,2,15,13,1,1,0,9,10.0,0.1,Low,0,0,Low Load
2026-01-13 02:30:00,BLDG_C,1,C102,Office,14,1,23.68,50.09,0,Tuesday,2,30,13,1,1,0,13,7.14,0.071,Low,0,0,Low Load
2026-01-13 02:45:00,BLDG_C,1,C103,Meeting Room,20,2,21.79,62.63,0,Tuesday,2,45,13,1,1,0,18,10.0,0.1,Low,0,0,Low Load
2026-01-13 03:00:00,BLDG_C,2,C201,Lab,30,8,22.55,39.65,0,Tuesday,3,0,13,1,1,0,22,26.67,0.267,Low,0,0,Low Load
2026-01-13 03:15:00,BLDG_C,2,C202,Training Room,40,0,24.18,58.87,0,Tuesday,3,15,13,1,1,0,40,0.0,0.0,Low,0,0,Low Load
2026-01-13 03:30:00,BLDG_A,1,A101,Office,10,1,23.91,58.39,0,Tuesday,3,30,13,1,1,0,9,10.0,0.1,Low,0,0,Low Load
2026-01-13 03:45:00,BLDG_A,1,A102,Office,12,2,23.8,65.65,0,Tuesday,3,45,13,1,1,0,10,16.67,0.167,Low,0,0,Low Load
2026-01-13 04:00:00,BLDG_A,1,A103,Meeting Room,20,1,23.79,52.85,0,Tuesday,4,0,13,1,1,0,19,5.0,0.05,Low,0,0,Low Load
2026-01-13 04:15:00,BLDG_A,2,A201,Lab,30,0,24.75,56.51,0,Tuesday,4,15,13,1,1,0,30,0.0,0.0,Low,0,0,Low Load
2026-01-13 04:30:00,BLDG_A,2,A202,Conference,25,3,22.85,50.89,0,Tuesday,4,30,13,1,1,0,22,12.0,0.12,Low,0,0,Low Load
2026-01-13 04:45:00,BLDG_B,1,B101,Office,8,0,24.42,58.89,0,Tuesday,4,45,13,1,1,0,8,0.0,0.0,Low,0,0,Low Load
2026-01-13 05:00:00,BLDG_B,1,B102,Office,15,0,22.44,67.48,0,Tuesday,5,0,13,1,1,0,15,0.0,0.0,Low,0,0,Low Load
2026-01-13 05:15:00,BLDG_B,1,B103,Meeting Room,18,0,20.54,68.25,0,Tuesday,5,15,13,1,1,0,18,0.0,0.0,Low,0,0,Low Load
2026-01-13 05:30:00,BLDG_B,2,B201,Training Room,35,3,22.62,52.4,0,Tuesday,5,30,13,1,1,0,32,8.57,0.086,Low,0,0,Low Load
2026-01-13 05:45:00,BLDG_B,2,B202,Conference,25,4,22.05,63.04,0,Tuesday,5,45,13,1,1,0,21,16.0,0.16,Low,0,0,Low Load
2026-01-13 06:00:00,BLDG_C,1,C101,Office,10,1,22.99,56.02,0,Tuesday,6,0,13,1,1,0,9,10.0,0.1,Low,0,0,Low Load
2026-01-13 06:15:00,BLDG_C,1,C102,Office,14,0,23.95,48.94,0,Tuesday,6,15,13,1,1,0,14,0.0,0.0,Low,0,0,Low Load
2026-01-13 06:30:00,BLDG_C,1,C103,Meeting Room,20,0,23.44,59.42,0,Tuesday,6,30,13,1,1,0,20,0.0,0.0,Low,0,0,Low Load
2026-01-13 06:45:00,BLDG_C,2,C201,Lab,30,2,23.19,52.76,0,Tuesday,6,45,13,1,1,0,28,6.67,0.067,Low,0,0,Low Load
2026-01-13 07:00:00,BLDG_C,2,C202,Training Room,40,4,22.65,51.59,0,Tuesday,7,0,13,1,1,0,36,10.0,0.1,Low,0,0,Low Load
2026-01-13 07:15:00,BLDG_A,1,A101,Office,10,0,25.12,42.86,0,Tuesday,7,15,13,1,1,0,10,0.0,0.0,Low,0,0,Low Load
2026-01-13 07:30:00,BLDG_A,1,A102,Office,12,1,20.69,54.24,0,Tuesday,7,30,13,1,1,0,11,8.33,0.083,Low,0,0,Low Load
2026-01-13 07:45:00,BLDG_A,1,A103,Meeting Room,20,0,20.2,57.72,0,Tuesday,7,45,13,1,1,0,20,0.0,0.0,Low,0,0,Low Load
2026-01-13 08:00:00,BLDG_A,2,A201,Lab,30,5,24.81,65.05,1,Tuesday,8,0,13,1,1,0,25,16.67,0.167,Low,0,0,Low Load
2026-01-13 08:15:00,BLDG_A,2,A202,Conference,25,9,23.86,64.3,1,Tuesday,8,15,13,1,1,0,16,36.0,0.36,Low,0,0,Low Load
2026-01-13 08:30:00,BLDG_B,1,B101,Office,8,3,22.67,56.41,1,Tuesday,8,30,13,1,1,0,5,37.5,0.375,Low,0,0,Low Load
2026-01-13 08:45:00,BLDG_B,1,B102,Office,15,4,24.36,70.91,1,Tuesday,8,45,13,1,1,0,11,26.67,0.267,Low,0,0,Low Load
2026-01-13 09:00:00,BLDG_B,1,B103,Meeting Room,18,11,24.02,54.49,1,Tuesday,9,0,13,1,1,0,7,61.11,0.611,Normal,0,1,Moderate Load
2026-01-13 09:15:00,BLDG_B,2,B201,Training Room,35,16,22.64,63.86,1,Tuesday,9,15,13,1,1,0,19,45.71,0.457,Low,0,1,Low Load
2026-01-13 09:30:00,BLDG_B,2,B202,Conference,25,15,24.96,54.39,1,Tuesday,9,30,13,1,1,0,10,60.0,0.6,Normal,0,1,Moderate Load
2026-01-13 09:45:00,BLDG_C,1,C101,Office,10,6,24.99,55.58,1,Tuesday,9,45,13,1,1,0,4,60.0,0.6,Normal,0,1,Moderate Load
2026-01-13 10:00:00,BLDG_C,1,C102,Office,14,10,24.55,49.17,1,Tuesday,10,0,13,1,1,0,4,71.43,0.714,Normal,0,1,Moderate Load
2026-01-13 10:15:00,BLDG_C,1,C103,Meeting Room,20,15,24.66,43.74,1,Tuesday,10,15,13,1,1,0,5,75.0,0.75,High,0,1,High Load
2026-01-13 10:30:00,BLDG_C,2,C201,Lab,30,12,24.14,41.6,1,Tuesday,10,30,13,1,1,0,18,40.0,0.4,Low,0,1,Low Load
2026-01-13 10:45:00,BLDG_C,2,C202,Training Room,40,21,25.49,54.39,1,Tuesday,10,45,13,1,1,0,19,52.5,0.525,Normal,0,1,Moderate Load
2026-01-13 11:00:00,BLDG_A,1,A101,Office,10,6,22.72,48.05,1,Tuesday,11,0,13,1,1,0,4,60.0,0.6,Normal,0,1,Moderate Load
2026-01-13 11:15:00,BLDG_A,1,A102,Office,12,7,22.2,43.32,1,Tuesday,11,15,13,1,1,0,5,58.33,0.583,Normal,0,1,Moderate Load
2026-01-13 11:30:00,BLDG_A,1,A103,Meeting Room,20,12,23.33,42.0,1,Tuesday,11,30,13,1,1,0,8,60.0,0.6,Normal,0,1,Moderate Load
2026-01-13 11:45:00,BLDG_A,2,A201,Lab,30,13,24.92,49.6,1,Tuesday,11,45,13,1,1,0,17,43.33,0.433,Low,0,1,Low Load
2026-01-13 12:00:00,BLDG_A,2,A202,Conference,25,11,22.98,65.76,1,Tuesday,12,0,13,1,1,0,14,44.0,0.44,Low,0,0,Low Load
2026-01-13 12:15:00,BLDG_B,1,B101,Office,8,3,23.61,64.47,1,Tuesday,12,15,13,1,1,0,5,37.5,0.375,Low,0,0,Low Load
2026-01-13 12:30:00,BLDG_B,1,B102,Office,15,8,23.75,55.63,1,Tuesday,12,30,13,1,1,0,7,53.33,0.533,Normal,0,0,Moderate Load
2026-01-13 12:45:00,BLDG_B,1,B103,Meeting Room,18,4,23.81,62.98,1,Tuesday,12,45,13,1,1,0,14,22.22,0.222,Low,0,0,Low Load
2026-01-13 13:00:00,BLDG_B,2,B201,Training Room,35,36,24.6,50.9,1,Tuesday,13,0,13,1,1,0,-1,102.86,1.029,Overcrowded,1,0,Overloaded
2026-01-13 13:15:00,BLDG_B,2,B202,Conference,25,9,22.64,48.3,1,Tuesday,13,15,13,1,1,0,16,36.0,0.36,Low,0,0,Low Load
2026-01-13 13:30:00,BLDG_C,1,C101,Office,10,5,25.77,51.4,1,Tuesday,13,30,13,1,1,0,5,50.0,0.5,Normal,0,0,Moderate Load
2026-01-13 13:45:00,BLDG_C,1,C102,Office,14,6,22.53,41.72,1,Tuesday,13,45,13,1,1,0,8,42.86,0.429,Low,0,0,Low Load
2026-01-13 14:00:00,BLDG_C,1,C103,Meeting Room,20,12,23.78,50.9,1,Tuesday,14,0,13,1,1,0,8,60.0,0.6,Normal,0,1,Moderate Load
2026-01-13 14:15:00,BLDG_C,2,C201,Lab,30,14,23.58,58.15,1,Tuesday,14,15,13,1,1,0,16,46.67,0.467,Low,0,1,Low Load
2026-01-13 14:30:00,BLDG_C,2,C202,Training Room,40,12,23.38,45.0,1,Tuesday,14,30,13,1,1,0,28,30.0,0.3,Low,0,1,Low Load
2026-01-13 14:45:00,BLDG_A,1,A101,Office,10,5,23.32,53.1,1,Tuesday,14,45,13,1,1,0,5,50.0,0.5,Normal,0,1,Moderate Load
2026-01-13 15:00:00,BLDG_A,1,A102,Office,12,7,24.63,65.05,1,Tuesday,15,0,13,1,1,0,5,58.33,0.583,Normal,0,1,Moderate Load
2026-01-13 15:15:00,BLDG_A,1,A103,Meeting Room,20,9,23.51,57.56,1,Tuesday,15,15,13,1,1,0,11,45.0,0.45,Low,0,1,Low Load
2026-01-13 15:30:00,BLDG_A,2,A201,Lab,30,18,21.67,58.18,1,Tuesday,15,30,13,1,1,0,12,60.0,0.6,Normal,0,1,Moderate Load
2026-01-13 15:45:00,BLDG_A,2,A202,Conference,25,14,24.99,50.17,1,Tuesday,15,45,13,1,1,0,11,56.0,0.56,Normal,0,1,Moderate Load
2026-01-13 16:00:00,BLDG_B,1,B101,Office,8,3,21.69,53.32,1,Tuesday,16,0,13,1,1,0,5,37.5,0.375,Low,0,1,Low Load
2026-01-13 16:15:00,BLDG_B,1,B102,Office,15,10,22.26,47.78,1,Tuesday,16,15,13,1,1,0,5,66.67,0.667,Normal,0,1,Moderate Load
2026-01-13 16:30:00,BLDG_B,1,B103,Meeting Room,18,9,25.48,61.68,1,Tuesday,16,30,13,1,1,0,9,50.0,0.5,Normal,0,1,Moderate Load
2026-01-13 16:45:00,BLDG_B,2,B201,Training Room,35,15,24.27,48.97,1,Tuesday,16,45,13,1,1,0,20,42.86,0.429,Low,0,1,Low Load
2026-01-13 17:00:00,BLDG_B,2,B202,Conference,25,7,24.8,63.3,1,Tuesday,17,0,13,1,1,0,18,28.0,0.28,Low,0,0,Low Load
2026-01-13 17:15:00,BLDG_C,1,C101,Office,10,3,24.28,34.97,1,Tuesday,17,15,13,1,1,0,7,30.0,0.3,Low,0,0,Low Load
2026-01-13 17:30:00,BLDG_C,1,C102,Office,14,4,23.74,59.95,1,Tuesday,17,30,13,1,1,0,10,28.57,0.286,Low,0,0,Low Load
2026-01-13 17:45:00,BLDG_C,1,C103,Meeting Room,20,4,23.63,55.47,1,Tuesday,17,45,13,1,1,0,16,20.0,0.2,Low,0,0,Low Load
2026-01-13 18:00:00,BLDG_C,2,C201,Lab,30,1,22.89,62.28,0,Tuesday,18,0,13,1,1,0,29,3.33,0.033,Low,0,0,Low Load
2026-01-13 18:15:00,BLDG_C,2,C202,Training Room,40,0,22.91,64.03,0,Tuesday,18,15,13,1,1,0,40,0.0,0.0,Low,0,0,Low Load
2026-01-13 18:30:00,BLDG_A,1,A101,Office,10,0,22.92,50.9,0,Tuesday,18,30,13,1,1,0,10,0.0,0.0,Low,0,0,Low Load
2026-01-13 18:45:00,BLDG_A,1,A102,Office,12,0,21.61,53.81,0,Tuesday,18,45,13,1,1,0,12,0.0,0.0,Low,0,0,Low Load
2026-01-13 19:00:00,BLDG_A,1,A103,Meeting Room,20,4,21.18,46.81,0,Tuesday,19,0,13,1,1,0,16,20.0,0.2,Low,0,0,Low Load
2026-01-13 19:15:00,BLDG_A,2,A201,Lab,30,0,24.77,51.76,0,Tuesday,19,15,13,1,1,0,30,0.0,0.0,Low,0,0,Low Load
2026-01-13 19:30:00,BLDG_A,2,A202,Conference,25,1,22.22,48.39,0,Tuesday,19,30,13,1,1,0,24,4.0,0.04,Low,0,0,Low Load
2026-01-13 19:45:00,BLDG_B,1,B101,Office,8,0,25.65,64.74,0,Tuesday,19,45,13,1,1,0,8,0.0,0.0,Low,0,0,Low Load
2026-01-13 20:00:00,BLDG_B,1,B102,Office,15,0,23.48,49.18,0,Tuesday,20,0,13,1,1,0,15,0.0,0.0,Low,0,0,Low Load
2026-01-13 20:15:00,BLDG_B,1,B103,Meeting Room,18,0,23.92,63.12,0,Tuesday,20,15,13,1,1,0,18,0.0,0.0,Low,0,0,Low Load
2026-01-13 20:30:00,BLDG_B,2,B201,Training Room,35,5,22.14,53.83,0,Tuesday,20,30,13,1,1,0,30,14.29,0.143,Low,0,0,Low Load
2026-01-13 20:45:00,BLDG_B,2,B202,Conference,25,3,23.17,52.24,0,Tuesday,20,45,13,1,1,0,22,12.0,0.12,Low,0,0,Low Load
2026-01-13 21:00:00,BLDG_C,1,C101,Office,10,0,22.84,62.55,0,Tuesday,21,0,13,1,1,0,10,0.0,0.0,Low,0,0,Low Load
2026-01-13 21:15:00,BLDG_C,1,C102,Office,14,0,23.47,57.32,0,Tuesday,21,15,13,1,1,0,14,0.0,0.0,Low,0,0,Low Load
2026-01-13 21:30:00,BLDG_C,1,C103,Meeting Room,20,2,23.75,50.14,0,Tuesday,21,30,13,1,1,0,18,10.0,0.1,Low,0,0,Low Load
2026-01-13 21:45:00,BLDG_C,2,C201,Lab,30,0,22.06,61.22,0,Tuesday,21,45,13,1,1,0,30,0.0,0.0,Low,0,0,Low Load
2026-01-13 22:00:00,BLDG_C,2,C202,Training Room,40,0,21.87,42.25,0,Tuesday,22,0,13,1,1,0,40,0.0,0.0,Low,0,0,Low Load
2026-01-13 22:15:00,BLDG_A,1,A101,Office,10,2,23.69,60.39,0,Tuesday,22,15,13,1,1,0,8,20.0,0.2,Low,0,0,Low Load
2026-01-13 22:30:00,BLDG_A,1,A102,Office,12,2,23.39,53.29,0,Tuesday,22,30,13,1,1,0,10,16.67,0.167,Low,0,0,Low Load
2026-01-13 22:45:00,BLDG_A,1,A103,Meeting Room,20,0,22.19,73.44,0,Tuesday,22,45,13,1,1,0,20,0.0,0.0,Low,0,0,Low Load
2026-01-13 23:00:00,BLDG_A,2,A201,Lab,30,3,22.14,58.26,0,Tuesday,23,0,13,1,1,0,27,10.0,0.1,Low,0,0,Low Load
2026-01-13 23:15:00,BLDG_A,2,A202,Conference,25,0,24.51,50.37,0,Tuesday,23,15,13,1,1,0,25,0.0,0.0,Low,0,0,Low Load
2026-01-13 23:30:00,BLDG_B,1,B101,Office,8,1,23.98,57.69,0,Tuesday,23,30,13,1,1,0,7,12.5,0.125,Low,0,0,Low Load
