Event_ID,Timestamp,Building_ID,Zone,Person_ID,Person_Type,Badge_ID,Access_Type,Authorization_Status,Risk_Level,Event_Type,Access_Duration_Min,Security_Alert,CCTV_Status,Incident_Detected,Hour,Day,Day_of_Week,Month,Date,Working_Hours,Unauthorized_Access,Security_Alert_Flag,Incident_Flag,CCTV_Issue_Flag,High_Risk_Flag,Security_Event_Score,Security_Status
SEC_0119,2026-01-03 19:00:00,BLDG_B,Server Room,P1241,Employee,BADGE_10259,Exit,Authorized,Low,Normal Access,121,No,Normal,No,19,3,Saturday,1,2026-01-03,No,0,0,0,0,0,0,Normal
SEC_0120,2026-01-03 19:30:00,BLDG_A,Office Floor,P1178,Contractor,BADGE_10338,Exit,Denied,Medium,Restricted Access,63,Yes,Normal,No,19,3,Saturday,1,2026-01-03,No,0,1,0,0,0,1,Monitoring
SEC_0121,2026-01-03 20:00:00,BLDG_C,Restricted Zone,P1267,Employee,BADGE_10105,Exit,Denied,Critical,Failed Access,68,Yes,Unusual,Yes,20,3,Saturday,1,2026-01-03,No,0,1,1,1,1,4,Critical
SEC_0122,2026-01-03 20:30:00,BLDG_A,Meeting Room,P1226,Employee,BADGE_10472,Exit,Authorized,Medium,Normal Access,125,No,Normal,No,20,3,Saturday,1,2026-01-03,No,0,0,0,0,0,0,Normal
SEC_0123,2026-01-03 21:00:00,BLDG_A,Office Floor,P1081,Visitor,BADGE_10114,Entry,Authorized,Low,Normal Access,41,No,Normal,No,21,3,Saturday,1,2026-01-03,No,0,0,0,0,0,0,Normal
SEC_0124,2026-01-03 21:30:00,BLDG_C,Common Area,P1289,Contractor,BADGE_10262,Exit,Authorized,Low,Normal Access,148,No,Normal,No,21,3,Saturday,1,2026-01-03,No,0,0,0,0,0,0,Normal
SEC_0125,2026-01-03 22:00:00,BLDG_C,Office Floor,P1191,Employee,BADGE_10155,Entry,Authorized,Medium,Normal Access,167,No,Normal,No,22,3,Saturday,1,2026-01-03,No,0,0,0,0,0,0,Normal
SEC_0126,2026-01-03 22:30:00,BLDG_A,Restricted Zone,P1039,Contractor,BADGE_10415,Entry,Denied,Medium,Failed Access,83,No,Unusual,No,22,3,Saturday,1,2026-01-03,No,0,0,0,1,0,1,Monitoring
SEC_0127,2026-01-03 23:00:00,BLDG_C,Server Room,P1017,Employee,BADGE_10360,Entry,Authorized,Medium,Normal Access,99,No,Normal,No,23,3,Saturday,1,2026-01-03,No,0,0,0,0,0,0,Normal
SEC_0128,2026-01-03 23:30:00,BLDG_B,Common Area,P1060,Visitor,BADGE_10335,Entry,Authorized,Medium,Normal Access,38,No,Normal,No,23,3,Saturday,1,2026-01-03,No,0,0,0,0,0,0,Normal
SEC_0129,2026-01-04 00:00:00,BLDG_A,Restricted Zone,P1193,Employee,BADGE_10022,Entry,Authorized,Low,Normal Access,121,No,Normal,No,0,4,Sunday,1,2026-01-04,No,0,0,0,0,0,0,Normal
SEC_0130,2026-01-04 00:30:00,BLDG_A,Server Room,P1007,Contractor,BADGE_10029,Exit,Authorized,Low,Normal Access,140,No,Normal,No,0,4,Sunday,1,2026-01-04,No,0,0,0,0,0,0,Normal
SEC_0131,2026-01-04 01:00:00,BLDG_C,Meeting Room,P1004,Visitor,BADGE_10465,Entry,Authorized,Low,Normal Access,100,No,Normal,No,1,4,Sunday,1,2026-01-04,No,0,0,0,0,0,0,Normal
SEC_0132,2026-01-04 01:30:00,BLDG_B,Office Floor,P1022,Visitor,BADGE_10459,Exit,Authorized,Low,Normal Access,28,No,Normal,No,1,4,Sunday,1,2026-01-04,No,0,0,0,0,0,0,Normal
SEC_0133,2026-01-04 02:00:00,BLDG_C,Restricted Zone,P1257,Employee,BADGE_10058,Exit,Denied,High,Restricted Access,125,Yes,Unusual,Yes,2,4,Sunday,1,2026-01-04,No,0,1,1,1,1,4,Critical
SEC_0134,2026-01-04 02:30:00,BLDG_C,Parking Area,P1027,Employee,BADGE_10072,Exit,Authorized,Low,Normal Access,61,No,Normal,No,2,4,Sunday,1,2026-01-04,No,0,0,0,0,0,0,Normal
SEC_0135,2026-01-04 03:00:00,BLDG_A,Server Room,P1181,Visitor,BADGE_10024,Exit,Authorized,Low,Normal Access,61,No,Normal,No,3,4,Sunday,1,2026-01-04,No,0,0,0,0,0,0,Normal
SEC_0136,2026-01-04 03:30:00,BLDG_C,Office Floor,P1009,Employee,BADGE_10166,Entry,Authorized,Low,Normal Access,177,No,Normal,No,3,4,Sunday,1,2026-01-04,No,0,0,0,0,0,0,Normal
SEC_0137,2026-01-04 04:00:00,BLDG_B,Office Floor,P1072,Employee,BADGE_10277,Entry,Authorized,Low,Normal Access,19,No,Normal,No,4,4,Sunday,1,2026-01-04,No,0,0,0,0,0,0,Normal
SEC_0138,2026-01-04 04:30:00,BLDG_B,Meeting Room,P1267,Contractor,BADGE_10214,Exit,Authorized,Medium,Normal Access,180,No,Normal,No,4,4,Sunday,1,2026-01-04,No,0,0,0,0,0,0,Normal
SEC_0139,2026-01-04 05:00:00,BLDG_A,Office Floor,P1202,Contractor,BADGE_10424,Entry,Authorized,Low,Normal Access,161,No,Normal,No,5,4,Sunday,1,2026-01-04,No,0,0,0,0,0,0,Normal
SEC_0140,2026-01-04 05:30:00,BLDG_C,Office Floor,P1103,Employee,BADGE_10194,Exit,Authorized,Low,Normal Access,167,No,Normal,No,5,4,Sunday,1,2026-01-04,No,0,0,0,0,0,0,Normal
SEC_0141,2026-01-04 06:00:00,BLDG_B,Parking Area,P1123,Visitor,BADGE_10390,Entry,Authorized,Low,Normal Access,10,No,Normal,No,6,4,Sunday,1,2026-01-04,No,0,0,0,0,0,0,Normal
SEC_0142,2026-01-04 06:30:00,BLDG_C,Office Floor,P1111,Employee,BADGE_10251,Exit,Authorized,Low,Normal Access,128,No,Normal,No,6,4,Sunday,1,2026-01-04,No,0,0,0,0,0,0,Normal
SEC_0143,2026-01-04 07:00:00,BLDG_A,Restricted Zone,P1014,Employee,BADGE_10459,Exit,Authorized,Low,Normal Access,13,No,Normal,No,7,4,Sunday,1,2026-01-04,No,0,0,0,0,0,0,Normal
SEC_0144,2026-01-04 07:30:00,BLDG_A,Office Floor,P1183,Visitor,BADGE_10288,Entry,Denied,Medium,Failed Access,52,No,Normal,No,7,4,Sunday,1,2026-01-04,No,0,0,0,0,0,0,Normal
SEC_0145,2026-01-04 08:00:00,BLDG_A,Office Floor,P1243,Employee,BADGE_10035,Entry,Authorized,Low,Normal Access,94,No,Normal,No,8,4,Sunday,1,2026-01-04,No,0,0,0,0,0,0,Normal
SEC_0146,2026-01-04 08:30:00,BLDG_B,Office Floor,P1220,Visitor,BADGE_10364,Entry,Denied,Medium,Failed Access,127,No,Unusual,No,8,4,Sunday,1,2026-01-04,No,0,0,0,1,0,1,Monitoring
SEC_0147,2026-01-04 09:00:00,BLDG_C,Office Floor,P1066,Visitor,BADGE_10335,Exit,Authorized,Low,Normal Access,163,No,Normal,No,9,4,Sunday,1,2026-01-04,Yes,0,0,0,0,0,0,Normal
SEC_0148,2026-01-04 09:30:00,BLDG_C,Common Area,P1021,Contractor,BADGE_10399,Entry,Authorized,Low,Normal Access,100,No,Normal,No,9,4,Sunday,1,2026-01-04,Yes,0,0,0,0,0,0,Normal
SEC_0149,2026-01-04 10:00:00,BLDG_C,Meeting Room,P1041,Employee,BADGE_10318,Exit,Authorized,Low,Normal Access,61,No,Normal,No,10,4,Sunday,1,2026-01-04,Yes,0,0,0,0,0,0,Normal
SEC_0150,2026-01-04 10:30:00,BLDG_B,Common Area,P1028,Employee,BADGE_10066,Exit,Authorized,Low,Normal Access,164,No,Normal,No,10,4,Sunday,1,2026-01-04,Yes,0,0,0,0,0,0,Normal
SEC_0151,2026-01-04 11:00:00,BLDG_B,Meeting Room,P1270,Visitor,BADGE_10080,Entry,Denied,Low,Failed Access,94,No,Normal,No,11,4,Sunday,1,2026-01-04,Yes,0,0,0,0,0,0,Normal
SEC_0152,2026-01-04 11:30:00,BLDG_A,Server Room,P1284,Employee,BADGE_10121,Entry,Authorized,Low,Normal Access,108,No,Normal,No,11,4,Sunday,1,2026-01-04,Yes,0,0,0,0,0,0,Normal
SEC_0153,2026-01-04 12:00:00,BLDG_C,Common Area,P1108,Employee,BADGE_10251,Exit,Authorized,Low,Normal Access,149,No,Normal,No,12,4,Sunday,1,2026-01-04,Yes,0,0,0,0,0,0,Normal
SEC_0154,2026-01-04 12:30:00,BLDG_A,Office Floor,P1245,Employee,BADGE_10059,Exit,Authorized,Low,Normal Access,70,No,Normal,No,12,4,Sunday,1,2026-01-04,Yes,0,0,0,0,0,0,Normal
SEC_0155,2026-01-04 13:00:00,BLDG_A,Common Area,P1217,Employee,BADGE_10306,Entry,Authorized,Low,Normal Access,30,No,Normal,No,13,4,Sunday,1,2026-01-04,Yes,0,0,0,0,0,0,Normal
SEC_0156,2026-01-04 13:30:00,BLDG_C,Meeting Room,P1234,Employee,BADGE_10380,Entry,Authorized,Low,Normal Access,120,No,Normal,No,13,4,Sunday,1,2026-01-04,Yes,0,0,0,0,0,0,Normal
SEC_0157,2026-01-04 14:00:00,BLDG_A,Office Floor,P1119,Visitor,BADGE_10218,Entry,Authorized,High,Suspicious Activity,172,Yes,Unusual,Yes,14,4,Sunday,1,2026-01-04,Yes,0,1,1,1,1,4,Critical
SEC_0158,2026-01-04 14:30:00,BLDG_B,Common Area,P1289,Employee,BADGE_10001,Exit,Authorized,Medium,Normal Access,148,No,Normal,No,14,4,Sunday,1,2026-01-04,Yes,0,0,0,0,0,0,Normal
SEC_0159,2026-01-04 15:00:00,BLDG_C,Server Room,P1063,Employee,BADGE_10073,Exit,Authorized,Low,Normal Access,162,No,Normal,No,15,4,Sunday,1,2026-01-04,Yes,0,0,0,0,0,0,Normal
SEC_0160,2026-01-04 15:30:00,BLDG_B,Server Room,P1132,Visitor,BADGE_10102,Exit,Authorized,Low,Normal Access,20,No,Normal,No,15,4,Sunday,1,2026-01-04,Yes,0,0,0,0,0,0,Normal
SEC_0161,2026-01-04 16:00:00,BLDG_C,Parking Area,P1089,Visitor,BADGE_10213,Entry,Authorized,Low,Normal Access,144,No,Normal,No,16,4,Sunday,1,2026-01-04,Yes,0,0,0,0,0,0,Normal
SEC_0162,2026-01-04 16:30:00,BLDG_B,Common Area,P1291,Employee,BADGE_10428,Entry,Authorized,Low,Normal Access,103,No,Normal,No,16,4,Sunday,1,2026-01-04,Yes,0,0,0,0,0,0,Normal
SEC_0163,2026-01-04 17:00:00,BLDG_A,Common Area,P1117,Employee,BADGE_10221,Exit,Authorized,Low,Normal Access,155,No,Normal,No,17,4,Sunday,1,2026-01-04,Yes,0,0,0,0,0,0,Normal
SEC_0164,2026-01-04 17:30:00,BLDG_A,Office Floor,P1021,Employee,BADGE_10407,Entry,Authorized,Low,Normal Access,108,No,Normal,No,17,4,Sunday,1,2026-01-04,Yes,0,0,0,0,0,0,Normal
SEC_0165,2026-01-04 18:00:00,BLDG_A,Common Area,P1290,Visitor,BADGE_10334,Entry,Denied,Medium,Failed Access,126,No,Unusual,No,18,4,Sunday,1,2026-01-04,No,0,0,0,1,0,1,Monitoring
SEC_0166,2026-01-04 18:30:00,BLDG_B,Common Area,P1158,Employee,BADGE_10146,Exit,Authorized,Low,Normal Access,3,No,Normal,No,18,4,Sunday,1,2026-01-04,No,0,0,0,0,0,0,Normal
SEC_0167,2026-01-04 19:00:00,BLDG_A,Meeting Room,P1071,Employee,BADGE_10447,Entry,Authorized,Low,Normal Access,57,No,Normal,No,19,4,Sunday,1,2026-01-04,No,0,0,0,0,0,0,Normal
SEC_0168,2026-01-04 19:30:00,BLDG_C,Office Floor,P1173,Contractor,BADGE_10362,Entry,Authorized,Low,Normal Access,48,No,Normal,No,19,4,Sunday,1,2026-01-04,No,0,0,0,0,0,0,Normal
SEC_0169,2026-01-04 20:00:00,BLDG_C,Common Area,P1121,Visitor,BADGE_10125,Exit,Authorized,Low,Normal Access,171,No,Normal,No,20,4,Sunday,1,2026-01-04,No,0,0,0,0,0,0,Normal
SEC_0170,2026-01-04 20:30:00,BLDG_C,Meeting Room,P1202,Employee,BADGE_10345,Exit,Authorized,Low,Normal Access,147,No,Normal,No,20,4,Sunday,1,2026-01-04,No,0,0,0,0,0,0,Normal
SEC_0171,2026-01-04 21:00:00,BLDG_C,Office Floor,P1149,Employee,BADGE_10465,Entry,Authorized,Low,Normal Access,151,No,Normal,No,21,4,Sunday,1,2026-01-04,No,0,0,0,0,0,0,Normal
SEC_0172,2026-01-04 21:30:00,BLDG_A,Common Area,P1254,Employee,BADGE_10409,Entry,Authorized,Low,Normal Access,3,No,Normal,No,21,4,Sunday,1,2026-01-04,No,0,0,0,0,0,0,Normal
SEC_0173,2026-01-04 22:00:00,BLDG_A,Common Area,P1280,Employee,BADGE_10188,Entry,Authorized,Low,Normal Access,47,No,Normal,No,22,4,Sunday,1,2026-01-04,No,0,0,0,0,0,0,Normal
SEC_0174,2026-01-04 22:30:00,BLDG_A,Parking Area,P1073,Employee,BADGE_10136,Entry,Authorized,Low,Normal Access,98,No,Normal,No,22,4,Sunday,1,2026-01-04,No,0,0,0,0,0,0,Normal
SEC_0175,2026-01-04 23:00:00,BLDG_A,Meeting Room,P1149,Employee,BADGE_10264,Entry,Authorized,Low,Normal Access,51,No,Normal,No,23,4,Sunday,1,2026-01-04,No,0,0,0,0,0,0,Normal
SEC_0176,2026-01-04 23:30:00,BLDG_B,Office Floor,P1291,Employee,BADGE_10354,Entry,Authorized,Low,Normal Access,31,No,Normal,No,23,4,Sunday,1,2026-01-04,No,0,0,0,0,0,0,Normal
SEC_0177,2026-01-05 00:00:00,BLDG_A,Common Area,P1106,Employee,BADGE_10446,Exit,Authorized,Low,Normal Access,159,No,Normal,No,0,5,Monday,1,2026-01-05,No,0,0,0,0,0,0,Normal
SEC_0178,2026-01-05 00:30:00,BLDG_B,Parking Area,P1115,Employee,BADGE_10104,Exit,Authorized,Low,Normal Access,119,No,Normal,No,0,5,Monday,1,2026-01-05,No,0,0,0,0,0,0,Normal
SEC_0179,2026-01-05 01:00:00,BLDG_C,Restricted Zone,P1231,Employee,BADGE_10288,Exit,Authorized,Low,Normal Access,162,No,Normal,No,1,5,Monday,1,2026-01-05,No,0,0,0,0,0,0,Normal
SEC_0180,2026-01-05 01:30:00,BLDG_B,Common Area,P1258,Employee,BADGE_10475,Entry,Authorized,Low,Normal Access,76,No,Normal,No,1,5,Monday,1,2026-01-05,No,0,0,0,0,0,0,Normal
SEC_0181,2026-01-05 02:00:00,BLDG_C,Office Floor,P1101,Contractor,BADGE_10244,Exit,Authorized,Low,Normal Access,13,No,Normal,No,2,5,Monday,1,2026-01-05,No,0,0,0,0,0,0,Normal
SEC_0182,2026-01-05 02:30:00,BLDG_C,Office Floor,P1007,Visitor,BADGE_10436,Entry,Authorized,Low,Normal Access,15,No,Normal,No,2,5,Monday,1,2026-01-05,No,0,0,0,0,0,0,Normal
SEC_0183,2026-01-05 03:00:00,BLDG_A,Meeting Room,P1281,Employee,BADGE_10253,Exit,Authorized,High,Suspicious Activity,55,Yes,Suspicious,Yes,3,5,Monday,1,2026-01-05,No,0,1,1,0,1,3,Warning
SEC_0184,2026-01-05 03:30:00,BLDG_A,Common Area,P1025,Employee,BADGE_10141,Exit,Authorized,Medium,Normal Access,118,No,Normal,No,3,5,Monday,1,2026-01-05,No,0,0,0,0,0,0,Normal
SEC_0185,2026-01-05 04:00:00,BLDG_A,Meeting Room,P1092,Employee,BADGE_10141,Entry,Authorized,Low,Normal Access,32,No,Normal,No,4,5,Monday,1,2026-01-05,No,0,0,0,0,0,0,Normal
SEC_0186,2026-01-05 04:30:00,BLDG_B,Meeting Room,P1287,Employee,BADGE_10499,Exit,Authorized,Low,Normal Access,6,No,Normal,No,4,5,Monday,1,2026-01-05,No,0,0,0,0,0,0,Normal
SEC_0187,2026-01-05 05:00:00,BLDG_C,Meeting Room,P1083,Employee,BADGE_10393,Exit,Authorized,Medium,Normal Access,100,No,Normal,No,5,5,Monday,1,2026-01-05,No,0,0,0,0,0,0,Normal
SEC_0188,2026-01-05 05:30:00,BLDG_A,Parking Area,P1040,Employee,BADGE_10273,Entry,Authorized,Low,Normal Access,102,No,Normal,No,5,5,Monday,1,2026-01-05,No,0,0,0,0,0,0,Normal
SEC_0189,2026-01-05 06:00:00,BLDG_B,Meeting Room,P1062,Employee,BADGE_10256,Entry,Authorized,Low,Normal Access,8,No,Normal,No,6,5,Monday,1,2026-01-05,No,0,0,0,0,0,0,Normal
SEC_0190,2026-01-05 06:30:00,BLDG_B,Common Area,P1230,Employee,BADGE_10079,Entry,Denied,Medium,Failed Access,150,No,Normal,No,6,5,Monday,1,2026-01-05,No,0,0,0,0,0,0,Normal
SEC_0191,2026-01-05 07:00:00,BLDG_C,Office Floor,P1173,Employee,BADGE_10160,Entry,Authorized,Medium,Normal Access,165,No,Normal,No,7,5,Monday,1,2026-01-05,No,0,0,0,0,0,0,Normal
SEC_0192,2026-01-05 07:30:00,BLDG_A,Office Floor,P1034,Employee,BADGE_10052,Entry,Authorized,Low,Normal Access,113,No,Normal,No,7,5,Monday,1,2026-01-05,No,0,0,0,0,0,0,Normal
SEC_0193,2026-01-05 08:00:00,BLDG_C,Meeting Room,P1105,Employee,BADGE_10192,Entry,Authorized,Low,Normal Access,18,No,Normal,No,8,5,Monday,1,2026-01-05,No,0,0,0,0,0,0,Normal
SEC_0194,2026-01-05 08:30:00,BLDG_B,Restricted Zone,P1232,Visitor,BADGE_10277,Entry,Authorized,Low,Normal Access,29,No,Normal,No,8,5,Monday,1,2026-01-05,No,0,0,0,0,0,0,Normal
SEC_0195,2026-01-05 09:00:00,BLDG_B,Common Area,P1069,Visitor,BADGE_10416,Exit,Authorized,Low,Normal Access,173,No,Normal,No,9,5,Monday,1,2026-01-05,Yes,0,0,0,0,0,0,Normal
SEC_0196,2026-01-05 09:30:00,BLDG_B,Parking Area,P1152,Employee,BADGE_10017,Entry,Authorized,Low,Normal Access,134,No,Normal,No,9,5,Monday,1,2026-01-05,Yes,0,0,0,0,0,0,Normal
SEC_0197,2026-01-05 10:00:00,BLDG_B,Meeting Room,P1261,Employee,BADGE_10261,Exit,Denied,Medium,Restricted Access,95,Yes,Unusual,No,10,5,Monday,1,2026-01-05,Yes,0,1,0,1,0,2,Warning
SEC_0198,2026-01-05 10:30:00,BLDG_C,Office Floor,P1049,Employee,BADGE_10292,Entry,Authorized,Low,Normal Access,127,No,Normal,No,10,5,Monday,1,2026-01-05,Yes,0,0,0,0,0,0,Normal
SEC_0199,2026-01-05 11:00:00,BLDG_A,Office Floor,P1258,Contractor,BADGE_10374,Entry,Authorized,Low,Normal Access,14,No,Normal,No,11,5,Monday,1,2026-01-05,Yes,0,0,0,0,0,0,Normal
SEC_0200,2026-01-05 11:30:00,BLDG_B,Parking Area,P1183,Visitor,BADGE_10457,Exit,Authorized,Medium,Normal Access,154,No,Normal,No,11,5,Monday,1,2026-01-05,Yes,0,0,0,0,0,0,Normal
SEC_0201,2026-01-05 12:00:00,BLDG_A,Common Area,P1174,Employee,BADGE_10113,Entry,Authorized,Low,Normal Access,121,No,Normal,No,12,5,Monday,1,2026-01-05,Yes,0,0,0,0,0,0,Normal
SEC_0202,2026-01-05 12:30:00,BLDG_C,Common Area,P1149,Employee,BADGE_10126,Exit,Authorized,Low,Normal Access,137,No,Normal,No,12,5,Monday,1,2026-01-05,Yes,0,0,0,0,0,0,Normal
SEC_0203,2026-01-05 13:00:00,BLDG_C,Common Area,P1285,Employee,BADGE_10269,Entry,Authorized,Low,Normal Access,3,No,Normal,No,13,5,Monday,1,2026-01-05,Yes,0,0,0,0,0,0,Normal
SEC_0204,2026-01-05 13:30:00,BLDG_A,Parking Area,P1171,Visitor,BADGE_10421,Entry,Authorized,Low,Normal Access,98,No,Normal,No,13,5,Monday,1,2026-01-05,Yes,0,0,0,0,0,0,Normal
SEC_0205,2026-01-05 14:00:00,BLDG_B,Office Floor,P1111,Employee,BADGE_10136,Exit,Authorized,Low,Normal Access,107,No,Normal,No,14,5,Monday,1,2026-01-05,Yes,0,0,0,0,0,0,Normal
SEC_0206,2026-01-05 14:30:00,BLDG_B,Server Room,P1010,Visitor,BADGE_10405,Exit,Authorized,Low,Normal Access,129,No,Normal,No,14,5,Monday,1,2026-01-05,Yes,0,0,0,0,0,0,Normal
SEC_0207,2026-01-05 15:00:00,BLDG_C,Common Area,P1054,Employee,BADGE_10012,Entry,Authorized,Low,Normal Access,15,No,Normal,No,15,5,Monday,1,2026-01-05,Yes,0,0,0,0,0,0,Normal
SEC_0208,2026-01-05 15:30:00,BLDG_C,Parking Area,P1186,Employee,BADGE_10132,Exit,Authorized,Low,Normal Access,112,No,Normal,No,15,5,Monday,1,2026-01-05,Yes,0,0,0,0,0,0,Normal
SEC_0209,2026-01-05 16:00:00,BLDG_B,Parking Area,P1202,Visitor,BADGE_10038,Exit,Authorized,Low,Normal Access,175,No,Normal,No,16,5,Monday,1,2026-01-05,Yes,0,0,0,0,0,0,Normal
SEC_0210,2026-01-05 16:30:00,BLDG_A,Parking Area,P1186,Employee,BADGE_10055,Exit,Authorized,Low,Normal Access,133,No,Normal,No,16,5,Monday,1,2026-01-05,Yes,0,0,0,0,0,0,Normal
SEC_0211,2026-01-05 17:00:00,BLDG_A,Common Area,P1211,Employee,BADGE_10406,Exit,Authorized,Low,Normal Access,153,No,Normal,No,17,5,Monday,1,2026-01-05,Yes,0,0,0,0,0,0,Normal
SEC_0212,2026-01-05 17:30:00,BLDG_A,Parking Area,P1183,Employee,BADGE_10113,Exit,Authorized,Low,Normal Access,147,No,Normal,No,17,5,Monday,1,2026-01-05,Yes,0,0,0,0,0,0,Normal
SEC_0213,2026-01-05 18:00:00,BLDG_A,Office Floor,P1198,Visitor,BADGE_10260,Exit,Authorized,Low,Normal Access,149,No,Normal,No,18,5,Monday,1,2026-01-05,No,0,0,0,0,0,0,Normal
SEC_0214,2026-01-05 18:30:00,BLDG_C,Office Floor,P1061,Employee,BADGE_10138,Exit,Authorized,Low,Normal Access,51,No,Normal,No,18,5,Monday,1,2026-01-05,No,0,0,0,0,0,0,Normal
SEC_0215,2026-01-05 19:00:00,BLDG_A,Parking Area,P1035,Employee,BADGE_10302,Exit,Authorized,Low,Normal Access,155,No,Normal,No,19,5,Monday,1,2026-01-05,No,0,0,0,0,0,0,Normal
SEC_0216,2026-01-05 19:30:00,BLDG_C,Server Room,P1260,Employee,BADGE_10126,Exit,Authorized,Low,Normal Access,40,No,Normal,No,19,5,Monday,1,2026-01-05,No,0,0,0,0,0,0,Normal
SEC_0217,2026-01-05 20:00:00,BLDG_B,Meeting Room,P1031,Visitor,BADGE_10084,Exit,Authorized,Low,Normal Access,153,No,Normal,No,20,5,Monday,1,2026-01-05,No,0,0,0,0,0,0,Normal
SEC_0218,2026-01-05 20:30:00,BLDG_B,Office Floor,P1270,Employee,BADGE_10120,Entry,Authorized,Low,Normal Access,139,No,Normal,No,20,5,Monday,1,2026-01-05,No,0,0,0,0,0,0,Normal
SEC_0219,2026-01-05 21:00:00,BLDG_A,Parking Area,P1084,Employee,BADGE_10338,Exit,Authorized,Low,Normal Access,108,No,Normal,No,21,5,Monday,1,2026-01-05,No,0,0,0,0,0,0,Normal
SEC_0220,2026-01-05 21:30:00,BLDG_A,Common Area,P1148,Employee,BADGE_10472,Entry,Authorized,Low,Normal Access,144,No,Normal,No,21,5,Monday,1,2026-01-05,No,0,0,0,0,0,0,Normal
SEC_0221,2026-01-05 22:00:00,BLDG_C,Meeting Room,P1069,Visitor,BADGE_10131,Exit,Authorized,Medium,Normal Access,88,No,Normal,No,22,5,Monday,1,2026-01-05,No,0,0,0,0,0,0,Normal
SEC_0222,2026-01-05 22:30:00,BLDG_A,Common Area,P1178,Employee,BADGE_10117,Exit,Authorized,Low,Normal Access,128,No,Normal,No,22,5,Monday,1,2026-01-05,No,0,0,0,0,0,0,Normal
SEC_0223,2026-01-05 23:00:00,BLDG_A,Server Room,P1169,Employee,BADGE_10423,Entry,Authorized,Low,Normal Access,87,No,Normal,No,23,5,Monday,1,2026-01-05,No,0,0,0,0,0,0,Normal
SEC_0224,2026-01-05 23:30:00,BLDG_B,Common Area,P1057,Employee,BADGE_10066,Exit,Authorized,Low,Normal Access,75,No,Normal,No,23,5,Monday,1,2026-01-05,No,0,0,0,0,0,0,Normal
SEC_0225,2026-01-06 00:00:00,BLDG_B,Meeting Room,P1138,Employee,BADGE_10099,Entry,Authorized,Low,Normal Access,64,No,Normal,No,0,6,Tuesday,1,2026-01-06,No,0,0,0,0,0,0,Normal
SEC_0226,2026-01-06 00:30:00,BLDG_B,Meeting Room,P1232,Visitor,BADGE_10213,Entry,Authorized,Low,Normal Access,80,No,Normal,No,0,6,Tuesday,1,2026-01-06,No,0,0,0,0,0,0,Normal
SEC_0227,2026-01-06 01:00:00,BLDG_C,Server Room,P1254,Employee,BADGE_10387,Entry,Denied,Low,Restricted Access,45,Yes,Normal,No,1,6,Tuesday,1,2026-01-06,No,0,1,0,0,0,1,Monitoring
SEC_0228,2026-01-06 01:30:00,BLDG_B,Common Area,P1267,Employee,BADGE_10268,Exit,Authorized,Low,Normal Access,75,No,Normal,No,1,6,Tuesday,1,2026-01-06,No,0,0,0,0,0,0,Normal
SEC_0229,2026-01-06 02:00:00,BLDG_A,Meeting Room,P1238,Visitor,BADGE_10104,Entry,Authorized,Low,Normal Access,43,No,Normal,No,2,6,Tuesday,1,2026-01-06,No,0,0,0,0,0,0,Normal
SEC_0230,2026-01-06 02:30:00,BLDG_B,Common Area,P1220,Employee,BADGE_10129,Exit,Authorized,Low,Normal Access,9,No,Normal,No,2,6,Tuesday,1,2026-01-06,No,0,0,0,0,0,0,Normal
SEC_0231,2026-01-06 03:00:00,BLDG_C,Common Area,P1012,Employee,BADGE_10395,Entry,Authorized,Low,Normal Access,47,No,Normal,No,3,6,Tuesday,1,2026-01-06,No,0,0,0,0,0,0,Normal
SEC_0232,2026-01-06 03:30:00,BLDG_A,Restricted Zone,P1059,Employee,BADGE_10247,Entry,Denied,Critical,Failed Access,129,Yes,Unusual,Yes,3,6,Tuesday,1,2026-01-06,No,0,1,1,1,1,4,Critical
SEC_0233,2026-01-06 04:00:00,BLDG_A,Common Area,P1189,Employee,BADGE_10476,Exit,Authorized,Low,Normal Access,10,No,Normal,No,4,6,Tuesday,1,2026-01-06,No,0,0,0,0,0,0,Normal
SEC_0234,2026-01-06 04:30:00,BLDG_C,Common Area,P1213,Employee,BADGE_10216,Entry,Authorized,Low,Normal Access,132,No,Normal,No,4,6,Tuesday,1,2026-01-06,No,0,0,0,0,0,0,Normal
SEC_0235,2026-01-06 05:00:00,BLDG_C,Common Area,P1034,Employee,BADGE_10041,Entry,Authorized,Low,Normal Access,52,No,Normal,No,5,6,Tuesday,1,2026-01-06,No,0,0,0,0,0,0,Normal
SEC_0236,2026-01-06 05:30:00,BLDG_B,Parking Area,P1271,Employee,BADGE_10347,Exit,Authorized,Low,Normal Access,164,No,Normal,No,5,6,Tuesday,1,2026-01-06,No,0,0,0,0,0,0,Normal
SEC_0237,2026-01-06 06:00:00,BLDG_A,Parking Area,P1148,Employee,BADGE_10124,Entry,Authorized,Low,Normal Access,2,No,Normal,No,6,6,Tuesday,1,2026-01-06,No,0,0,0,0,0,0,Normal
SEC_0238,2026-01-06 06:30:00,BLDG_C,Office Floor,P1227,Employee,BADGE_10313,Exit,Authorized,Low,Normal Access,118,No,Normal,No,6,6,Tuesday,1,2026-01-06,No,0,0,0,0,0,0,Normal
SEC_0239,2026-01-06 07:00:00,BLDG_B,Parking Area,P1115,Contractor,BADGE_10225,Entry,Authorized,Low,Normal Access,135,No,Normal,No,7,6,Tuesday,1,2026-01-06,No,0,0,0,0,0,0,Normal
