Timestamp,Building_ID,Energy_Consumption_kWh,Power_Demand_kW,HVAC_Usage_kWh,Lighting_Usage_kWh,Water_Consumption_L,Temperature_C,Humidity_Percent,Occupancy_Count,Hour,Day,Day_of_Week,Working_Hours
2026-01-10 22:30:00,BLDG_B,4.71,18.85,1.67,0.31,9.65,21.9,62.86,0,22,10,5,0
2026-01-10 22:45:00,BLDG_B,5.36,21.44,2.17,0.58,9.57,23.34,66.61,9,22,10,5,0
2026-01-10 23:00:00,BLDG_C,5.08,20.33,2.06,0.32,9.25,22.41,57.48,8,23,10,5,0
2026-01-10 23:15:00,BLDG_C,6.31,25.26,2.59,0.84,10.74,22.55,73.09,4,23,10,5,0
2026-01-10 23:30:00,BLDG_C,5.24,20.97,2.19,1.0,7.34,22.68,66.64,4,23,10,5,0
2026-01-10 23:45:00,BLDG_C,5.92,23.69,1.99,0.9,12.55,22.54,64.36,5,23,10,5,0
2026-01-11 00:00:00,BLDG_A,4.85,19.39,1.73,0.57,7.07,22.77,63.18,8,0,11,6,0
2026-01-11 00:15:00,BLDG_B,5.98,23.92,2.17,0.65,11.64,23.59,62.96,7,0,11,6,0
2026-01-11 00:30:00,BLDG_B,5.22,20.86,1.83,0.87,10.62,22.24,65.71,7,0,11,6,0
2026-01-11 00:45:00,BLDG_B,5.2,20.79,2.11,0.58,14.36,22.85,65.16,7,0,11,6,0
2026-01-11 01:00:00,BLDG_B,4.97,19.89,1.96,0.47,5.76,21.89,66.33,0,1,11,6,0
2026-01-11 01:15:00,BLDG_C,5.25,21.02,1.81,0.74,3.33,23.73,62.18,0,1,11,6,0
2026-01-11 01:30:00,BLDG_A,4.68,18.7,1.51,0.56,12.04,21.19,65.13,7,1,11,6,0
2026-01-11 01:45:00,BLDG_B,5.98,23.91,2.31,0.9,5.94,24.16,60.8,4,1,11,6,0
2026-01-11 02:00:00,BLDG_A,5.69,22.78,2.02,1.12,10.99,21.95,63.99,8,2,11,6,0
2026-01-11 02:15:00,BLDG_A,7.01,28.05,2.89,1.45,10.58,20.28,70.48,1,2,11,6,0
2026-01-11 02:30:00,BLDG_A,5.7,22.79,1.48,0.88,10.52,22.15,66.05,8,2,11,6,0
2026-01-11 02:45:00,BLDG_A,6.03,24.13,2.31,0.96,10.0,21.18,56.9,7,2,11,6,0
2026-01-11 03:00:00,BLDG_B,5.4,21.59,1.96,0.65,10.56,23.01,64.95,8,3,11,6,0
2026-01-11 03:15:00,BLDG_B,5.93,23.72,3.05,0.67,10.33,21.22,66.26,3,3,11,6,0
2026-01-11 03:30:00,BLDG_B,6.44,25.76,2.27,1.12,9.17,21.46,65.25,0,3,11,6,0
2026-01-11 03:45:00,BLDG_C,5.8,23.19,2.16,0.73,5.57,19.73,66.74,0,3,11,6,0
2026-01-11 04:00:00,BLDG_B,5.25,21.01,1.96,0.82,12.53,21.46,68.69,4,4,11,6,0
2026-01-11 04:15:00,BLDG_C,5.69,22.77,1.65,1.11,8.32,19.09,71.71,1,4,11,6,0
2026-01-11 04:30:00,BLDG_C,5.65,22.58,2.16,0.73,10.58,20.1,65.03,7,4,11,6,0
2026-01-11 04:45:00,BLDG_C,5.17,20.68,1.31,1.18,11.4,22.91,64.35,9,4,11,6,0
2026-01-11 05:00:00,BLDG_B,5.33,21.32,1.33,0.94,11.19,22.94,60.17,4,5,11,6,0
2026-01-11 05:15:00,BLDG_B,5.93,23.72,2.51,0.91,10.98,22.51,59.6,4,5,11,6,0
2026-01-11 05:30:00,BLDG_B,4.17,16.67,1.12,0.64,8.48,20.84,64.36,1,5,11,6,0
2026-01-11 05:45:00,BLDG_C,5.47,21.89,1.84,0.93,9.45,21.94,67.17,6,5,11,6,0
2026-01-11 06:00:00,BLDG_C,8.23,32.94,3.48,1.89,13.88,22.0,67.37,23,6,11,6,0
2026-01-11 06:15:00,BLDG_A,16.65,66.59,3.8,2.12,15.26,20.61,68.12,23,6,11,6,0
2026-01-11 06:30:00,BLDG_C,8.65,34.62,4.09,1.97,8.85,23.8,63.97,14,6,11,6,0
2026-01-11 06:45:00,BLDG_C,9.21,36.83,4.49,2.24,15.23,23.05,64.47,27,6,11,6,0
2026-01-11 07:00:00,BLDG_B,10.06,40.25,4.61,1.99,13.49,21.73,62.97,33,7,11,6,0
2026-01-11 07:15:00,BLDG_A,8.48,33.9,3.54,2.51,16.76,22.49,65.06,23,7,11,6,0
2026-01-11 07:30:00,BLDG_A,8.38,33.53,3.77,1.93,11.15,23.16,65.16,11,7,11,6,0
2026-01-11 07:45:00,BLDG_A,10.85,43.4,6.03,1.87,14.87,20.92,68.39,35,7,11,6,0
2026-01-11 08:00:00,BLDG_B,13.3,53.21,6.37,3.69,26.46,23.52,65.79,80,8,11,6,0
2026-01-11 08:15:00,BLDG_A,12.7,50.78,6.06,3.87,29.14,23.43,64.48,96,8,11,6,0
2026-01-11 08:30:00,BLDG_A,12.2,48.79,6.14,3.87,16.7,23.48,63.34,41,8,11,6,0
2026-01-11 08:45:00,BLDG_B,12.93,51.74,6.64,3.64,21.76,24.76,63.57,79,8,11,6,0
2026-01-11 09:00:00,BLDG_A,14.42,57.69,7.58,3.68,26.41,27.66,55.93,93,9,11,6,1
2026-01-11 09:15:00,BLDG_C,14.1,56.41,7.31,3.69,27.52,26.66,54.87,90,9,11,6,1
2026-01-11 09:30:00,BLDG_C,13.41,53.65,7.04,3.33,22.66,25.58,58.65,82,9,11,6,1
2026-01-11 09:45:00,BLDG_C,14.51,58.06,7.64,3.86,20.25,27.3,54.31,61,9,11,6,1
